GEOID10,pop,sldl_2000,sldl_2016,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2010,sldl_2015
500239540003014,19,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003015,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003016,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003017,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003018,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003019,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003020,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003021,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003022,69,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003023,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003024,31,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003025,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003026,34,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003027,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003028,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003029,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003030,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003031,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003032,65,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003033,16,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003034,73,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003035,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003036,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003037,11,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003038,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003039,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003040,58,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003041,52,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003042,15,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003043,11,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003044,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003045,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003046,32,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003047,55,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003048,67,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003049,20,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003050,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003051,17,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003052,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003053,17,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003054,37,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003055,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003056,9,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003057,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003058,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003059,28,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003060,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003061,27,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003062,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003063,19,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003064,29,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003065,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003066,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003067,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003068,23,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003069,19,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003070,16,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003071,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003072,38,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541001000,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001001,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001002,90,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001003,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001004,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001005,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001006,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001007,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001008,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001009,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001010,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001011,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001012,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001013,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001014,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001015,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001016,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001017,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001018,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001019,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001020,25,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001021,72,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001022,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001023,3,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001024,36,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001025,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001026,11,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001027,12,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001028,27,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001029,9,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001030,3,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001031,8,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001032,6,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001033,10,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001034,30,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001035,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001036,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001037,63,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001038,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001039,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001040,5,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001041,9,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001042,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001043,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001044,18,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001045,59,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001046,9,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001047,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001048,56,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001049,7,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001050,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001051,3,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001052,8,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001053,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001054,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001055,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001056,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001057,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001058,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001059,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001060,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001061,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001062,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001063,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001064,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001065,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001066,49,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001067,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001068,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001069,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001070,1,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001071,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001072,14,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001073,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001074,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001075,48,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001076,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001077,37,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001078,7,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001079,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001080,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001081,38,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001082,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001083,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001084,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001085,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001086,6,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001087,32,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001088,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001089,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001090,6,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001091,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001092,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001093,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001094,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001095,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001096,14,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001097,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001098,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001099,5,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001100,3,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001101,9,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001102,4,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001103,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001104,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001105,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001106,22,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001107,2,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001108,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001109,11,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001110,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001111,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001112,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001113,4,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001114,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541001115,0,0W2,LMW,WAS,LMW,LMW,0.0,LW1,WAS,WAS,LMW
500239541002000,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002001,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002002,8,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002003,24,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002004,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002005,21,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002006,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002007,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002008,17,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002009,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002010,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002011,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002012,19,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002013,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002014,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002015,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002016,60,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002017,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002018,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002019,30,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002020,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002021,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002022,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002023,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002024,27,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002025,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002026,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002027,11,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002028,22,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002029,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002030,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002031,48,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002032,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002033,38,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002034,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002035,71,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002036,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002037,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002038,16,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002039,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002040,39,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002041,21,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002042,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002043,36,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002044,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002045,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002046,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002047,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002048,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002049,62,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002050,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002051,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002052,32,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002053,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002054,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002055,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002056,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002057,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002058,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002059,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002060,18,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002061,10,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541002062,28,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003000,15,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003001,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003002,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003003,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003004,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003005,8,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003006,23,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003007,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003008,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003009,8,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003010,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003011,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003012,55,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003013,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003014,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003015,85,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003016,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003017,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003018,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003019,19,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003020,42,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003021,38,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003022,7,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003023,14,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003024,45,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003025,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003026,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003027,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003028,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003029,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003030,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003031,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003032,20,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003033,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003034,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003035,74,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003036,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003037,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003038,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003039,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003040,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003041,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003042,20,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003043,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003044,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003045,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003046,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003047,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003048,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003049,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003050,9,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239541003051,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
