GEOID10,pop,sldl_2000,cd_2013,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
090010104004004,0,149,004,149,036,004,149,036,036
090010104004005,71,149,004,149,036,004,149,036,036
090010104004006,48,149,004,149,036,004,149,036,036
090010104004007,0,149,004,149,036,004,149,036,036
090010104004008,0,150,004,150,036,004,150,036,036
090010104004009,0,150,004,150,036,004,150,036,036
090010104004010,0,150,004,150,036,004,150,036,036
090010104004011,0,150,004,150,036,004,150,036,036
090010104004012,0,149,004,149,036,004,149,036,036
090010104004013,0,149,004,149,036,004,149,036,036
090010104005000,170,149,004,149,036,004,149,036,036
090010104005001,18,149,004,149,036,004,149,036,036
090010104005002,59,149,004,149,036,004,149,036,036
090010104005003,86,149,004,149,036,004,149,036,036
090010104005004,66,149,004,149,036,004,149,036,036
090010104005005,122,149,004,149,036,004,149,036,036
090010104005006,188,149,004,149,036,004,149,036,036
090010104006000,136,149,004,149,036,004,149,036,036
090010104006001,127,149,004,149,036,004,149,036,036
090010104006002,118,149,004,149,036,004,149,036,036
090010104006003,216,149,004,149,036,004,149,036,036
090010104006004,19,149,004,149,036,004,149,036,036
090010104006005,3,149,004,149,036,004,149,036,036
090010104006006,0,150,004,150,036,004,150,036,036
090010105001000,4,150,004,150,036,004,149,036,036
090010105001001,2,150,004,150,036,004,149,036,036
090010105001002,320,150,004,150,036,004,149,036,036
090010105001003,85,150,004,150,036,004,149,036,036
090010105001004,82,150,004,150,036,004,150,036,036
090010105001005,100,150,004,150,036,004,149,036,036
090010105001006,3,150,004,150,036,004,149,036,036
090010105001007,58,150,004,150,036,004,150,036,036
090010105001008,0,150,004,150,036,004,150,036,036
090010105001009,0,150,004,150,036,004,150,036,036
090010105001010,0,150,004,150,036,004,150,036,036
090010105001011,10,150,004,150,036,004,149,036,036
090010105002000,276,150,004,150,036,004,149,036,036
090010105002001,232,150,004,150,036,004,149,036,036
090010105002002,0,150,004,150,036,004,149,036,036
090010105002003,69,150,004,150,036,004,149,036,036
090010105002004,187,150,004,150,036,004,150,036,036
090010105002005,24,150,004,150,036,004,150,036,036
090010105003000,57,150,004,150,036,004,150,036,036
090010105003001,603,150,004,150,036,004,150,036,036
090010105003002,86,150,004,150,036,004,150,036,036
090010105004000,48,150,004,150,036,004,150,036,036
090010105004001,13,149,004,149,036,004,149,036,036
090010105004002,277,150,004,150,036,004,150,036,036
090010105004003,81,150,004,150,036,004,150,036,036
090010105004004,161,150,004,150,036,004,150,036,036
090010105004005,44,150,004,150,036,004,150,036,036
090010105004006,47,150,004,150,036,004,150,036,036
090010105004007,40,149,004,149,036,004,149,036,036
090010105004008,0,149,004,150,036,004,149,036,036
090010105004009,78,150,004,150,036,004,150,036,036
090010105004010,23,150,004,150,036,004,150,036,036
090010105004011,4,149,004,150,036,004,149,036,036
090010105005000,199,150,004,150,036,004,150,036,036
090010105005001,234,150,004,150,036,004,150,036,036
090010105005002,46,150,004,150,036,004,150,036,036
090010105005003,361,150,004,150,036,004,150,036,036
090010105005004,0,150,004,150,036,004,150,036,036
090010105006000,8,150,004,150,036,004,150,036,036
090010105006001,0,150,004,150,036,004,150,036,036
090010105006002,593,150,004,150,036,004,150,036,036
090010105006003,0,150,004,150,036,004,150,036,036
090010105006004,114,150,004,150,036,004,150,036,036
090010105006005,90,150,004,150,036,004,150,036,036
090010105006006,51,150,004,150,036,004,150,036,036
090010105006007,101,150,004,150,036,004,150,036,036
090010105006008,142,150,004,150,036,004,150,036,036
090010105006009,72,150,004,150,036,004,150,036,036
090010105006010,333,150,004,150,036,004,150,036,036
090010105006011,94,150,004,150,036,004,150,036,036
090010105006012,42,150,004,150,036,004,150,036,036
090010106001000,16,151,004,151,036,004,151,036,036
090010106001001,105,151,004,151,036,004,151,036,036
090010106001002,48,151,004,150,036,004,151,036,036
090010106001003,46,151,004,151,036,004,151,036,036
090010106001004,51,151,004,150,036,004,151,036,036
090010106001005,55,151,004,150,036,004,151,036,036
090010106001006,53,151,004,150,036,004,151,036,036
090010106001007,77,151,004,150,036,004,151,036,036
090010106001008,151,150,004,150,036,004,150,036,036
090010106001009,0,150,004,150,036,004,150,036,036
090010106001010,0,150,004,150,036,004,150,036,036
090010106001011,0,150,004,150,036,004,150,036,036
090010106002000,56,150,004,150,036,004,150,036,036
090010106002001,106,150,004,150,036,004,150,036,036
090010106002002,30,150,004,150,036,004,150,036,036
090010106002003,48,150,004,150,036,004,150,036,036
090010106002004,0,150,004,150,036,004,150,036,036
090010106002005,0,150,004,150,036,004,150,036,036
090010106002006,66,150,004,150,036,004,150,036,036
090010106002007,33,150,004,150,036,004,150,036,036
090010106002008,55,150,004,150,036,004,150,036,036
090010106002009,0,150,004,150,036,004,150,036,036
090010106003000,238,151,004,151,036,004,151,036,036
090010106003001,0,151,004,151,036,004,151,036,036
090010106003002,374,151,004,151,036,004,151,036,036
090010106003003,2,151,004,151,036,004,151,036,036
090010106003004,1,151,004,151,036,004,151,036,036
090010106003005,2,151,004,150,036,004,151,036,036
090010106003006,2,151,004,150,036,004,151,036,036
090010106003007,59,151,004,150,036,004,151,036,036
090010106003008,33,151,004,150,036,004,151,036,036
090010106003009,16,151,004,150,036,004,151,036,036
090010106003010,32,151,004,150,036,004,151,036,036
090010106003011,90,151,004,150,036,004,151,036,036
090010107001000,155,150,004,150,036,004,150,036,036
090010107001001,22,150,004,150,036,004,150,036,036
090010107001002,88,150,004,150,036,004,150,036,036
090010107001003,41,150,004,150,036,004,150,036,036
090010107001004,35,150,004,150,036,004,150,036,036
090010107001005,84,150,004,150,036,004,150,036,036
090010107001006,80,150,004,150,036,004,150,036,036
090010107001007,41,150,004,150,036,004,150,036,036
090010107001008,30,150,004,150,036,004,150,036,036
090010107001009,93,150,004,150,036,004,150,036,036
090010107001010,0,150,004,150,036,004,150,036,036
090010107001011,0,150,004,150,036,004,150,036,036
090010107001012,0,150,004,150,036,004,150,036,036
090010107001013,0,150,004,150,036,004,150,036,036
090010107001014,0,150,004,150,036,004,150,036,036
090010107001015,0,150,004,150,036,004,150,036,036
090010107002000,181,151,004,150,036,004,151,036,036
090010107002001,100,151,004,150,036,004,151,036,036
090010107002002,330,150,004,150,036,004,150,036,036
090010107002003,4,150,004,150,036,004,150,036,036
090010107002004,266,150,004,150,036,004,150,036,036
090010107002005,0,150,004,150,036,004,150,036,036
090010107002006,85,150,004,150,036,004,150,036,036
090010107002007,79,150,004,150,036,004,150,036,036
090010107003000,877,150,004,150,036,004,150,036,036
090010107003001,4,150,004,150,036,004,150,036,036
090010107003002,28,150,004,150,036,004,150,036,036
090010107003003,98,150,004,150,036,004,150,036,036
090010107003004,1,150,004,150,036,004,150,036,036
090010107003005,0,150,004,150,036,004,150,036,036
090010107003006,83,150,004,150,036,004,150,036,036
090010107003007,59,150,004,150,036,004,150,036,036
090010107003008,77,150,004,150,036,004,150,036,036
090010107003009,0,150,004,150,036,004,150,036,036
090010107004000,111,151,004,150,036,004,151,036,036
090010107004001,86,151,004,151,036,004,151,036,036
090010107004002,0,151,004,150,036,004,151,036,036
090010107004003,0,151,004,150,036,004,151,036,036
090010107004004,0,151,004,151,036,004,151,036,036
090010107004005,69,151,004,151,036,004,151,036,036
090010107004006,27,151,004,151,036,004,151,036,036
090010107004007,82,151,004,151,036,004,151,036,036
090010107004008,30,151,004,150,036,004,151,036,036
090010107004009,0,151,004,150,036,004,151,036,036
090010107004010,90,151,004,151,036,004,151,036,036
090010107004011,31,151,004,151,036,004,151,036,036
090010107004012,38,151,004,151,036,004,151,036,036
090010107004013,0,151,004,151,036,004,151,036,036
090010107004014,50,151,004,151,036,004,151,036,036
090010107004015,0,151,004,150,036,004,151,036,036
090010107004016,24,151,004,150,036,004,151,036,036
090010107004017,0,151,004,150,036,004,151,036,036
090010108001000,131,151,004,151,036,004,151,036,036
090010108001001,0,151,004,151,036,004,151,036,036
090010108001002,99,151,004,151,036,004,151,036,036
090010108001003,0,151,004,151,036,004,151,036,036
090010108001004,109,150,004,151,036,004,151,036,036
090010108001005,0,150,004,151,036,004,151,036,036
090010108001006,14,150,004,151,036,004,151,036,036
090010108001007,202,150,004,150,036,004,151,036,036
090010108001008,0,150,004,150,036,004,151,036,036
090010108001009,18,150,004,150,036,004,150,036,036
090010108001010,0,150,004,150,036,004,151,036,036
090010108001011,0,150,004,150,036,004,151,036,036
090010108001012,0,150,004,150,036,004,150,036,036
090010108001013,0,150,004,150,036,004,150,036,036
090010108001014,97,150,004,150,036,004,150,036,036
090010108001015,0,150,004,150,036,004,150,036,036
090010108001016,0,150,004,150,036,004,150,036,036
090010108002000,93,150,004,150,036,004,150,036,036
090010108002001,65,150,004,150,036,004,150,036,036
090010108002002,100,150,004,150,036,004,150,036,036
090010108002003,36,150,004,150,036,004,150,036,036
090010108002004,0,150,004,150,036,004,150,036,036
090010108002005,0,150,004,150,036,004,150,036,036
090010108002006,0,150,004,150,036,004,150,036,036
090010108002007,16,150,004,150,036,004,150,036,036
090010108002008,0,150,004,150,036,004,150,036,036
090010108002009,34,150,004,150,036,004,150,036,036
090010108002010,0,150,004,150,036,004,150,036,036
090010108002011,0,150,004,150,036,004,150,036,036
090010108002012,166,150,004,150,036,004,150,036,036
090010108002013,75,150,004,150,036,004,150,036,036
090010108002014,60,150,004,150,036,004,150,036,036
090010108002015,45,150,004,150,036,004,150,036,036
090010108002016,0,150,004,150,036,004,150,036,036
090010108002017,59,150,004,150,036,004,150,036,036
090010108002018,86,150,004,150,036,004,150,036,036
090010108002019,5,150,004,150,036,004,150,036,036
090010108002020,31,150,004,150,036,004,150,036,036
090010108002021,36,150,004,150,036,004,150,036,036
090010108002022,55,150,004,150,036,004,150,036,036
090010108002023,86,150,004,150,036,004,150,036,036
090010108002024,0,150,004,150,036,004,150,036,036
090010108002025,81,150,004,150,036,004,150,036,036
090010108003000,0,151,004,151,036,004,151,036,036
090010108003001,41,151,004,151,036,004,151,036,036
090010108003002,82,151,004,151,036,004,151,036,036
090010108003003,307,151,004,151,036,004,151,036,036
090010108003004,16,151,004,151,036,004,151,036,036
090010108003005,0,151,004,151,036,004,151,036,036
090010108003006,3,151,004,151,036,004,151,036,036
090010108003007,139,151,004,151,036,004,151,036,036
090010108003008,94,151,004,151,036,004,151,036,036
090010108003009,43,151,004,151,036,004,151,036,036
090010108003010,26,151,004,151,036,004,151,036,036
090010108003011,63,150,004,151,036,004,151,036,036
090010108003012,61,150,004,151,036,004,151,036,036
090010108003013,93,150,004,151,036,004,151,036,036
090010108003014,27,150,004,151,036,004,151,036,036
090010108004000,72,151,004,151,036,004,151,036,036
090010108004001,87,151,004,151,036,004,151,036,036
090010108004002,54,151,004,151,036,004,151,036,036
090010108004003,148,151,004,151,036,004,151,036,036
090010108004004,129,150,004,151,036,004,151,036,036
090010108004005,15,150,004,151,036,004,151,036,036
090010108004006,56,150,004,151,036,004,151,036,036
090010108004007,33,150,004,151,036,004,151,036,036
090010109001000,114,151,004,151,036,004,151,036,036
090010109001001,55,151,004,151,036,004,151,036,036
090010109001002,163,151,004,151,036,004,151,036,036
090010109001003,2,151,004,151,036,004,151,036,036
090010109001004,60,151,004,151,036,004,151,036,036
090010109001005,46,151,004,151,036,004,151,036,036
090010109001006,170,151,004,151,036,004,151,036,036
090010109001007,60,151,004,151,036,004,151,036,036
090010109001008,62,151,004,151,036,004,151,036,036
090010109001009,34,151,004,151,036,004,151,036,036
090010109001010,72,151,004,151,036,004,151,036,036
090010109001011,60,151,004,151,036,004,151,036,036
090010109001012,51,151,004,151,036,004,151,036,036
090010109001013,23,151,004,151,036,004,151,036,036
090010109001014,25,151,004,151,036,004,151,036,036
090010109001015,49,151,004,151,036,004,151,036,036
090010109001016,71,151,004,151,036,004,151,036,036
090010109001017,114,151,004,151,036,004,151,036,036
090010109001018,37,151,004,151,036,004,151,036,036
090010109001019,80,151,004,151,036,004,151,036,036
090010109002000,134,151,004,151,036,004,151,036,036
090010109002001,1,151,004,151,036,004,151,036,036
090010109002002,329,151,004,151,036,004,151,036,036
090010109002003,0,151,004,151,036,004,151,036,036
090010109002004,2,151,004,151,036,004,151,036,036
090010109002005,37,151,004,151,036,004,151,036,036
090010109002006,205,151,004,151,036,004,151,036,036
090010109002007,47,151,004,151,036,004,151,036,036
090010109002008,74,151,004,151,036,004,151,036,036
090010109002009,396,151,004,151,036,004,151,036,036
090010109002010,1,151,004,151,036,004,151,036,036
090010109002011,13,151,004,151,036,004,151,036,036
090010109002012,3,151,004,151,036,004,151,036,036
090010109002013,0,151,004,151,036,004,151,036,036
090010109002014,43,151,004,151,036,004,151,036,036
090010109002015,0,151,004,151,036,004,151,036,036
090010109002016,253,151,004,151,036,004,151,036,036
090010109002017,0,151,004,151,036,004,151,036,036
090010109002018,19,151,004,151,036,004,151,036,036
090010109002019,46,151,004,151,036,004,151,036,036
090010109002020,3,151,004,151,036,004,151,036,036
090010109002021,0,151,004,151,036,004,151,036,036
090010109002022,0,151,004,151,036,004,151,036,036
090010109003000,175,151,004,151,036,004,151,036,036
090010109003001,0,151,004,151,036,004,151,036,036
090010109003002,0,151,004,151,036,004,151,036,036
090010109003003,146,151,004,151,036,004,151,036,036
090010109003004,1,151,004,151,036,004,151,036,036
090010109003005,0,151,004,151,036,004,151,036,036
090010109003006,582,151,004,151,036,004,151,036,036
090010109003007,3,151,004,151,036,004,151,036,036
090010109003008,21,151,004,151,036,004,151,036,036
090010109003009,5,151,004,151,036,004,151,036,036
090010109003010,0,151,004,151,036,004,151,036,036
090010109003011,23,151,004,151,036,004,151,036,036
090010109003012,104,151,004,151,036,004,151,036,036
090010109004000,38,151,004,151,036,004,151,036,036
090010109004001,0,151,004,151,036,004,151,036,036
090010109004002,100,151,004,151,036,004,151,036,036
090010109004003,322,151,004,151,036,004,151,036,036
090010109004004,2,151,004,151,036,004,151,036,036
090010109004005,2,151,004,151,036,004,151,036,036
090010109004006,124,151,004,151,036,004,151,036,036
090010109004007,25,151,004,151,036,004,151,036,036
090010109004008,18,151,004,151,036,004,151,036,036
090010109004009,129,151,004,151,036,004,151,036,036
090010109004010,96,151,004,151,036,004,151,036,036
090010109004011,0,151,004,151,036,004,151,036,036
090010110001000,0,150,004,151,036,004,150,036,036
090010110001001,0,150,004,151,036,004,150,036,036
090010110001002,27,150,004,151,036,004,150,036,036
090010110001003,0,150,004,151,036,004,150,036,036
090010110001004,34,150,004,151,036,004,150,036,036
090010110001005,4,150,004,151,036,004,150,036,036
090010110001006,0,151,004,151,036,004,151,036,036
090010110001007,0,151,004,151,036,004,151,036,036
090010110001008,0,150,004,151,036,004,150,036,036
090010110001009,0,150,004,151,036,004,150,036,036
090010110001010,0,150,004,151,036,004,150,036,036
090010110001011,133,150,004,151,036,004,150,036,036
090010110001012,51,150,004,151,036,004,150,036,036
090010110001013,80,150,004,151,036,004,150,036,036
090010110001014,0,150,004,151,036,004,150,036,036
090010110001015,0,150,004,151,036,004,150,036,036
090010110001016,134,150,004,151,036,004,150,036,036
090010110001017,28,150,004,151,036,004,150,036,036
090010110001018,92,150,004,151,036,004,150,036,036
090010110001019,42,150,004,151,036,004,150,036,036
090010110001020,81,150,004,151,036,004,150,036,036
